Year,Month,Day,Hour,Minute,GHI,Wind Speed,Wind Direction
2023,3,6,8,0,314,2.3000000000000003,299
2023,3,6,9,0,496,2.3000000000000003,301
2023,3,6,10,0,639,2.4000000000000004,303
2023,3,6,11,0,727,2.5,301
2023,3,6,12,0,755,2.6,300
2023,3,6,13,0,710,2.7,299
2023,3,6,14,0,516,2.6,299
2023,3,6,15,0,344,2.6,297
2023,3,6,16,0,222,2.4000000000000004,297
2023,3,6,17,0,90,2.3000000000000003,295
2023,3,6,18,0,0,2.3000000000000003,293
2023,3,6,19,0,0,2.2,299
2023,3,6,20,0,0,2.1,307
2023,3,6,21,0,0,2,307
2023,3,6,22,0,0,1.9000000000000001,303
2023,3,6,23,0,0,1.9000000000000001,304
2023,3,7,0,0,0,1.8,309
2023,3,7,1,0,0,1.8,314
2023,3,7,2,0,0,1.8,318
2023,3,7,3,0,0,1.7000000000000002,321
2023,3,7,4,0,0,1.6,317
2023,3,7,5,0,0,1.7000000000000002,318
2023,3,7,6,0,0,1.7000000000000002,322
2023,3,7,7,0,116,1.9000000000000001,326
2023,3,7,8,0,305,2,329
2023,3,7,9,0,482,2,331
2023,3,7,10,0,526,2,334
2023,3,7,11,0,699,2,333
2023,3,7,12,0,522,2,331
2023,3,7,13,0,687,2.1,329
2023,3,7,14,0,337,2.1,326
2023,3,7,15,0,270,2.2,325
2023,3,7,16,0,119,2.3000000000000003,325
2023,3,7,17,0,50,2.4000000000000004,327
2023,3,7,18,0,0,2.4000000000000004,328
2023,3,7,19,0,0,2.4000000000000004,330
2023,3,7,20,0,0,2.3000000000000003,330
2023,3,7,21,0,0,2.3000000000000003,329
2023,3,7,22,0,0,2.2,327
2023,3,7,23,0,0,2.2,324
2023,3,8,0,0,0,2.1,322
2023,3,8,1,0,0,2.1,320
2023,3,8,2,0,0,2.1,320
2023,3,8,3,0,0,2.2,320
2023,3,8,4,0,0,2.2,320
2023,3,8,5,0,0,2.3000000000000003,319
2023,3,8,6,0,0,2.3000000000000003,319
2023,3,8,7,0,50,2.4000000000000004,321
2023,3,8,8,0,169,2.5,327
2023,3,8,9,0,304,2.4000000000000004,333
2023,3,8,10,0,408,2.4000000000000004,337
2023,3,8,11,0,404,2.2,339
2023,3,8,12,0,253,2.1,341
2023,3,8,13,0,383,1.9000000000000001,341
2023,3,8,14,0,321,1.8,338
2023,3,8,15,0,452,1.9000000000000001,333
2023,3,8,16,0,275,1.9000000000000001,327
2023,3,8,17,0,91,2,326
2023,3,8,18,0,0,2,327
2023,3,8,19,0,0,2.1,330
2023,3,8,20,0,0,2,327
2023,3,8,21,0,0,2,325
2023,3,8,22,0,0,2,325
2023,3,8,23,0,0,1.9000000000000001,324
2023,3,9,0,0,0,1.9000000000000001,322
2023,3,9,1,0,0,1.8,320
2023,3,9,2,0,0,1.8,318
2023,3,9,3,0,0,1.8,316
2023,3,9,4,0,0,1.8,314
2023,3,9,5,0,0,1.8,314
2023,3,9,6,0,0,1.8,316
2023,3,9,7,0,97,1.8,321
2023,3,9,8,0,320,1.8,331
2023,3,9,9,0,498,1.8,339
2023,3,9,10,0,632,1.7000000000000002,345
2023,3,9,11,0,718,1.5,348
2023,3,9,12,0,740,1.3,350
2023,3,9,13,0,700,1.3,351
2023,3,9,14,0,87,1.3,351
2023,3,9,15,0,97,1.1,349
2023,3,9,16,0,115,1.1,348
2023,3,9,17,0,36,1.2000000000000002,349
2023,3,9,18,0,0,1.3,355
2023,3,9,19,0,0,1.3,0
2023,3,9,20,0,0,1.3,4
2023,3,9,21,0,0,1.2000000000000002,1
2023,3,9,22,0,0,1.2000000000000002,347
2023,3,9,23,0,0,1.2000000000000002,331
2023,3,10,0,0,0,1.2000000000000002,325
2023,3,10,1,0,0,1.2000000000000002,326
2023,3,10,2,0,0,1.1,328
2023,3,10,3,0,0,1.1,324
2023,3,10,4,0,0,1.1,316
2023,3,10,5,0,0,1.1,312
2023,3,10,6,0,0,1.1,311
2023,3,10,7,0,136,0.9,308
2023,3,10,8,0,332,0.9,315
2023,3,10,9,0,511,0.9,310
2023,3,10,10,0,651,0.8,302
2023,3,10,11,0,632,0.7000000000000001,293
2023,3,10,12,0,626,0.6000000000000001,290
2023,3,10,13,0,578,0.4,292
2023,3,10,14,0,492,0.2,301
2023,3,10,15,0,475,0.1,5
2023,3,10,16,0,292,0.4,99
2023,3,10,17,0,76,0.7000000000000001,108
2023,3,10,18,0,0,1,119
2023,3,10,19,0,0,1,136
2023,3,10,20,0,0,1,150
2023,3,10,21,0,0,1,151
2023,3,10,22,0,0,1,147
2023,3,10,23,0,0,1,132
2023,3,11,0,0,0,1,109
2023,3,11,1,0,0,1.1,94
2023,3,11,2,0,0,1.2000000000000002,85
2023,3,11,3,0,0,1.3,76
2023,3,11,4,0,0,1.4000000000000001,69
2023,3,11,5,0,0,1.4000000000000001,66
2023,3,11,6,0,0,1.5,57
2023,3,11,7,0,20,1.5,48
2023,3,11,8,0,216,1.7000000000000002,46
2023,3,11,9,0,79,1.8,43
2023,3,11,10,0,88,1.9000000000000001,40
2023,3,11,11,0,192,2,38
2023,3,11,12,0,69,2,35
2023,3,11,13,0,190,2,30
2023,3,11,14,0,107,1.9000000000000001,25
2023,3,11,15,0,110,1.8,22
2023,3,11,16,0,25,1.7000000000000002,19
2023,3,11,17,0,16,1.7000000000000002,17
2023,3,11,18,0,0,1.6,14
2023,3,11,19,0,0,1.5,9
2023,3,11,20,0,0,1.5,3
2023,3,11,21,0,0,1.5,359
2023,3,11,22,0,0,1.6,1
2023,3,11,23,0,0,1.6,1
2023,3,12,0,0,0,1.5,0
2023,3,12,1,0,0,1.5,359
2023,3,12,2,0,0,1.5,0
2023,3,12,3,0,0,1.5,2
2023,3,12,4,0,0,1.5,359
2023,3,12,5,0,0,1.5,356
2023,3,12,6,0,0,1.5,359
2023,3,12,7,0,146,1.6,16
2023,3,12,8,0,341,1.8,30
2023,3,12,9,0,521,1.8,36
2023,3,12,10,0,658,1.8,40
2023,3,12,11,0,744,1.5,45
2023,3,12,12,0,646,1.3,48
2023,3,12,13,0,732,1.2000000000000002,51
2023,3,12,14,0,636,1.2000000000000002,58
2023,3,12,15,0,487,1.3,66
2023,3,12,16,0,239,1.1,78
2023,3,12,17,0,71,0.9,95
2023,3,12,18,0,0,0.9,108
2023,3,12,19,0,0,0.8,116
2023,3,12,20,0,0,0.8,124
2023,3,12,21,0,0,0.9,132
2023,3,12,22,0,0,1,134
2023,3,12,23,0,0,1,124
2023,3,13,0,0,0,1,118
2023,3,13,1,0,0,1,123
2023,3,13,2,0,0,0.9,135
2023,3,13,3,0,0,0.7000000000000001,136
2023,3,13,4,0,0,0.7000000000000001,95
2023,3,13,5,0,0,0.8,87
2023,3,13,6,0,0,0.7000000000000001,95
2023,3,13,7,0,53,0.8,93
2023,3,13,8,0,111,0.9,102
2023,3,13,9,0,95,1,115
2023,3,13,10,0,191,1,125
2023,3,13,11,0,119,1.1,126
2023,3,13,12,0,73,1.2000000000000002,118
2023,3,13,13,0,130,1.3,110
2023,3,13,14,0,61,1.4000000000000001,108
2023,3,13,15,0,8,1.4000000000000001,107
2023,3,13,16,0,41,1.3,100
2023,3,13,17,0,21,1.3,90
2023,3,13,18,0,0,1.4000000000000001,84
2023,3,13,19,0,0,1.5,82
2023,3,13,20,0,0,1.6,83
2023,3,13,21,0,0,1.7000000000000002,84
2023,3,13,22,0,0,1.9000000000000001,82
2023,3,13,23,0,0,2.1,81
2023,3,14,0,0,0,2.3000000000000003,79
2023,3,14,1,0,0,2.4000000000000004,79
2023,3,14,2,0,0,2.5,78
2023,3,14,3,0,0,2.6,76
2023,3,14,4,0,0,2.7,75
2023,3,14,5,0,0,2.8000000000000003,75
2023,3,14,6,0,0,2.8000000000000003,74
2023,3,14,7,0,13,2.8000000000000003,72
2023,3,14,8,0,31,2.8000000000000003,69
2023,3,14,9,0,38,2.8000000000000003,64
2023,3,14,10,0,29,2.7,60
2023,3,14,11,0,17,2.6,54
2023,3,14,12,0,139,2.7,47
2023,3,14,13,0,133,2.8000000000000003,40
2023,3,14,14,0,20,2.9000000000000004,31
2023,3,14,15,0,60,2.9000000000000004,16
2023,3,14,16,0,21,2.9000000000000004,1
2023,3,14,17,0,21,2.9000000000000004,348
2023,3,14,18,0,0,3,337
2023,3,14,19,0,0,3.1,330
2023,3,14,20,0,0,3.1,326
2023,3,14,21,0,0,3.2,325
2023,3,14,22,0,0,3.1,327
2023,3,14,23,0,0,3,330
2023,3,15,0,0,0,3,332
2023,3,15,1,0,0,2.9000000000000004,332
2023,3,15,2,0,0,2.8000000000000003,331
2023,3,15,3,0,0,2.8000000000000003,331
2023,3,15,4,0,0,2.8000000000000003,329
2023,3,15,5,0,0,2.7,327
2023,3,15,6,0,0,2.7,325
2023,3,15,7,0,47,2.7,324
2023,3,15,8,0,213,2.7,324
2023,3,15,9,0,317,2.7,323
2023,3,15,10,0,435,2.7,323
2023,3,15,11,0,537,2.8000000000000003,323
2023,3,15,12,0,305,2.8000000000000003,323
2023,3,15,13,0,377,2.8000000000000003,324
2023,3,15,14,0,205,2.7,325
2023,3,15,15,0,494,2.7,326
2023,3,15,16,0,201,2.7,326
2023,3,15,17,0,118,2.6,327
2023,3,15,18,0,0,2.6,327
2023,3,15,19,0,0,2.5,326
2023,3,15,20,0,0,2.4000000000000004,324
2023,3,15,21,0,0,2.4000000000000004,322
2023,3,15,22,0,0,2.3000000000000003,320
2023,3,15,23,0,0,2.2,319
2023,3,16,0,0,0,2.2,319
2023,3,16,1,0,0,2,316
2023,3,16,2,0,0,1.9000000000000001,311
2023,3,16,3,0,0,1.8,305
2023,3,16,4,0,0,1.7000000000000002,296
2023,3,16,5,0,0,1.7000000000000002,290
2023,3,16,6,0,0,1.7000000000000002,289
2023,3,16,7,0,164,1.6,288
2023,3,16,8,0,358,1.7000000000000002,297
2023,3,16,9,0,533,1.7000000000000002,302
2023,3,16,10,0,669,1.6,302
2023,3,16,11,0,615,1.5,294
2023,3,16,12,0,555,1.5,289
2023,3,16,13,0,726,1.5,289
2023,3,16,14,0,511,1.5,288
2023,3,16,15,0,315,1.4000000000000001,288
2023,3,16,16,0,10,1.3,290
2023,3,16,17,0,112,1.2000000000000002,291
2023,3,16,18,0,0,1.2000000000000002,291
2023,3,16,19,0,0,1.2000000000000002,295
2023,3,16,20,0,0,1.2000000000000002,299
2023,3,16,21,0,0,1.1,303
2023,3,16,22,0,0,1.1,308
2023,3,16,23,0,0,1.1,311
2023,3,17,0,0,0,1.1,313
2023,3,17,1,0,0,1.2000000000000002,319
2023,3,17,2,0,0,1.2000000000000002,333
2023,3,17,3,0,0,0.9,354
2023,3,17,4,0,0,0.7000000000000001,72
2023,3,17,5,0,0,0.8,105
2023,3,17,6,0,0,0.9,122
2023,3,17,7,0,132,1,130
2023,3,17,8,0,272,1,136
2023,3,17,9,0,315,1.1,147
2023,3,17,10,0,389,1.3,151
2023,3,17,11,0,389,1.4000000000000001,153
2023,3,17,12,0,203,1.4000000000000001,156
2023,3,17,13,0,301,1.4000000000000001,157
2023,3,17,14,0,374,1.2000000000000002,152
2023,3,17,15,0,246,1.2000000000000002,146
2023,3,17,16,0,56,1.1,145
2023,3,17,17,0,36,1,150
2023,3,17,18,0,0,0.9,172
2023,3,17,19,0,0,0.9,195
2023,3,17,20,0,0,0.8,213
2023,3,17,21,0,0,0.8,228
2023,3,17,22,0,0,0.8,227
2023,3,17,23,0,0,0.8,227
2023,3,18,0,0,0,0.7000000000000001,243
2023,3,18,1,0,0,0.8,267
2023,3,18,2,0,0,0.9,291
2023,3,18,3,0,0,1,304
2023,3,18,4,0,0,1.1,303
2023,3,18,5,0,0,1,300
2023,3,18,6,0,2,1.1,298
2023,3,18,7,0,5,1.2000000000000002,303
2023,3,18,8,0,48,1.3,315
2023,3,18,9,0,126,1.1,319
2023,3,18,10,0,424,1,316
2023,3,18,11,0,348,0.8,311
2023,3,18,12,0,573,0.7000000000000001,300
2023,3,18,13,0,633,0.7000000000000001,289
2023,3,18,14,0,659,0.7000000000000001,283
2023,3,18,15,0,421,0.8,283
2023,3,18,16,0,273,0.9,286
2023,3,18,17,0,129,1.2000000000000002,289
2023,3,18,18,0,0,1.5,289
2023,3,18,19,0,0,1.4000000000000001,290
2023,3,18,20,0,0,1.3,290
2023,3,18,21,0,0,1.2000000000000002,287
2023,3,18,22,0,0,1.1,282
2023,3,18,23,0,0,1.1,275
2023,3,19,0,0,0,1.2000000000000002,264
2023,3,19,1,0,0,1.4000000000000001,266
2023,3,19,2,0,0,1.5,281
2023,3,19,3,0,0,1.8,294
2023,3,19,4,0,0,2,295
2023,3,19,5,0,0,1.9000000000000001,286
2023,3,19,6,0,18,1.9000000000000001,277
2023,3,19,7,0,193,2,274
2023,3,19,8,0,392,2,273
2023,3,19,9,0,572,2.1,270
2023,3,19,10,0,713,2.1,268
2023,3,19,11,0,797,2.2,267
2023,3,19,12,0,813,2.3000000000000003,268
2023,3,19,13,0,781,2.4000000000000004,271
2023,3,19,14,0,502,2.4000000000000004,276
2023,3,19,15,0,402,2.5,281
2023,3,19,16,0,338,2.5,285
2023,3,19,17,0,137,2.5,289
2023,3,19,18,0,0,2.4000000000000004,291
2023,3,19,19,0,0,2.3000000000000003,294
2023,3,19,20,0,0,2.1,294
2023,3,19,21,0,0,1.8,291
2023,3,19,22,0,0,1.7000000000000002,285
2023,3,19,23,0,0,1.5,280
2023,3,20,0,0,0,1.4000000000000001,275
2023,3,20,1,0,0,1.4000000000000001,267
2023,3,20,2,0,0,1.3,259
2023,3,20,3,0,0,1.3,248
2023,3,20,4,0,0,1.3,241
2023,3,20,5,0,0,1.3,237
2023,3,20,6,0,20,1.4000000000000001,234
2023,3,20,7,0,191,1.5,241
2023,3,20,8,0,396,1.5,247
2023,3,20,9,0,576,1.4000000000000001,248
2023,3,20,10,0,717,1.5,243
2023,3,20,11,0,802,1.5,240
2023,3,20,12,0,818,1.4000000000000001,239
2023,3,20,13,0,779,1.3,239
2023,3,20,14,0,679,1.2000000000000002,241
2023,3,20,15,0,527,1.1,242
2023,3,20,16,0,340,0.9,239
2023,3,20,17,0,139,1,238
2023,3,20,18,0,0,1.2000000000000002,236
2023,3,20,19,0,0,1.4000000000000001,236
2023,3,20,20,0,0,1.4000000000000001,237
2023,3,20,21,0,0,1.4000000000000001,240
2023,3,20,22,0,0,1.4000000000000001,244
2023,3,20,23,0,0,1.3,248
2023,3,21,0,0,0,1.3,252
2023,3,21,1,0,0,1.2000000000000002,259
2023,3,21,2,0,0,1.2000000000000002,266
2023,3,21,3,0,0,1.1,267
2023,3,21,4,0,0,1,265
2023,3,21,5,0,0,1,259
2023,3,21,6,0,24,0.9,250
2023,3,21,7,0,197,0.7000000000000001,239
2023,3,21,8,0,392,0.6000000000000001,230
2023,3,21,9,0,458,0.7000000000000001,251
2023,3,21,10,0,704,0.8,254
2023,3,21,11,0,783,0.9,253
2023,3,21,12,0,800,0.9,257
2023,3,21,13,0,757,1,262
2023,3,21,14,0,653,1,268
2023,3,21,15,0,503,0.9,273
2023,3,21,16,0,321,0.8,276
2023,3,21,17,0,130,0.7000000000000001,277
2023,3,21,18,0,0,0.7000000000000001,278
2023,3,21,19,0,0,0.7000000000000001,285
2023,3,21,20,0,0,0.7000000000000001,298
2023,3,21,21,0,0,0.8,318
2023,3,21,22,0,0,0.8,342
2023,3,21,23,0,0,0.9,2
2023,3,22,0,0,0,1,16
2023,3,22,1,0,0,1,28
2023,3,22,2,0,0,0.9,37
2023,3,22,3,0,0,0.9,47
2023,3,22,4,0,0,0.8,59
2023,3,22,5,0,0,0.9,68
2023,3,22,6,0,24,0.8,75
2023,3,22,7,0,189,0.7000000000000001,84
2023,3,22,8,0,384,0.7000000000000001,96
2023,3,22,9,0,511,0.7000000000000001,107
2023,3,22,10,0,551,0.7000000000000001,115
2023,3,22,11,0,608,0.7000000000000001,121
2023,3,22,12,0,683,0.7000000000000001,125
2023,3,22,13,0,763,0.7000000000000001,126
2023,3,22,14,0,664,0.7000000000000001,125
2023,3,22,15,0,511,0.8,123
2023,3,22,16,0,259,0.9,119
2023,3,22,17,0,116,0.9,121
2023,3,22,18,0,0,0.9,134
2023,3,22,19,0,0,0.8,150
2023,3,22,20,0,0,0.8,170
2023,3,22,21,0,0,0.8,184
2023,3,22,22,0,0,0.8,187
2023,3,22,23,0,0,0.8,193
2023,3,23,0,0,0,0.8,195
2023,3,23,1,0,0,0.7000000000000001,188
2023,3,23,2,0,0,0.7000000000000001,172
2023,3,23,3,0,0,0.7000000000000001,165
2023,3,23,4,0,0,0.7000000000000001,178
2023,3,23,5,0,0,0.8,164
2023,3,23,6,0,9,0.9,158
2023,3,23,7,0,78,0.6000000000000001,160
2023,3,23,8,0,137,0.6000000000000001,167
2023,3,23,9,0,223,0.8,186
2023,3,23,10,0,343,0.9,194
2023,3,23,11,0,225,0.9,200
2023,3,23,12,0,331,0.9,201
2023,3,23,13,0,260,1,204
2023,3,23,14,0,76,1,216
2023,3,23,15,0,137,1,225
2023,3,23,16,0,58,0.9,227
2023,3,23,17,0,24,0.9,225
2023,3,23,18,0,0,0.9,228
2023,3,23,19,0,0,0.9,236
2023,3,23,20,0,0,0.8,253
2023,3,23,21,0,0,0.8,267
2023,3,23,22,0,0,1,285
2023,3,23,23,0,0,1.2000000000000002,294
2023,3,24,0,0,0,1.2000000000000002,296
2023,3,24,1,0,0,1.1,297
2023,3,24,2,0,0,1,299
2023,3,24,3,0,0,0.9,304
2023,3,24,4,0,0,1,306
2023,3,24,5,0,0,1,299
2023,3,24,6,0,20,1.1,309
2023,3,24,7,0,83,1.1,312
2023,3,24,8,0,170,1.1,319
2023,3,24,9,0,278,1.2000000000000002,317
2023,3,24,10,0,269,1.2000000000000002,314
2023,3,24,11,0,548,1.1,312
2023,3,24,12,0,581,1,313
2023,3,24,13,0,670,1,316
2023,3,24,14,0,495,0.9,319
2023,3,24,15,0,427,0.8,324
2023,3,24,16,0,298,0.7000000000000001,331
2023,3,24,17,0,154,0.6000000000000001,344
2023,3,24,18,0,0,0.8,351
2023,3,24,19,0,0,1,358
2023,3,24,20,0,0,1.2000000000000002,11
2023,3,24,21,0,0,1.2000000000000002,14
2023,3,24,22,0,0,1.2000000000000002,12
2023,3,24,23,0,0,1.2000000000000002,10
2023,3,25,0,0,0,1.2000000000000002,11
2023,3,25,1,0,0,1.1,17
2023,3,25,2,0,0,1,28
2023,3,25,3,0,0,1,35
2023,3,25,4,0,0,1.1,49
2023,3,25,5,0,0,1.1,58
2023,3,25,6,0,37,1.2000000000000002,73
2023,3,25,7,0,51,1.3,79
2023,3,25,8,0,60,1.2000000000000002,89
2023,3,25,9,0,148,1.3,94
2023,3,25,10,0,81,1.4000000000000001,100
2023,3,25,11,0,124,1.6,107
2023,3,25,12,0,164,1.7000000000000002,108
2023,3,25,13,0,117,1.7000000000000002,108
2023,3,25,14,0,50,1.8,107
2023,3,25,15,0,10,1.6,113
2023,3,25,16,0,6,1.5,114
2023,3,25,17,0,14,1.7000000000000002,112
2023,3,25,18,0,0,1.8,111
2023,3,25,19,0,0,1.7000000000000002,110
2023,3,25,20,0,0,1.6,112
2023,3,25,21,0,0,1.5,111
2023,3,25,22,0,0,1.4000000000000001,104
2023,3,25,23,0,0,1.5,99
2023,3,26,0,0,0,1.2000000000000002,107
2023,3,26,1,0,0,0.8,142
2023,3,26,2,0,0,0.6000000000000001,232
2023,3,26,3,0,0,0.9,254
2023,3,26,4,0,0,1.1,260
2023,3,26,5,0,0,1.3,261
2023,3,26,6,0,38,1.4000000000000001,262
2023,3,26,7,0,217,1.5,265
2023,3,26,8,0,418,1.5,268
2023,3,26,9,0,597,1.4000000000000001,271
2023,3,26,10,0,338,1.4000000000000001,270
2023,3,26,11,0,468,1.4000000000000001,270
2023,3,26,12,0,840,1.4000000000000001,271
2023,3,26,13,0,798,1.4000000000000001,273
2023,3,26,14,0,628,1.3,277
2023,3,26,15,0,547,1.2000000000000002,279
2023,3,26,16,0,359,1.1,281
2023,3,26,17,0,158,1,284
2023,3,26,18,0,0,1.1,291
2023,3,26,19,0,0,1.2000000000000002,299
2023,3,26,20,0,0,1.3,302
2023,3,26,21,0,0,1.2000000000000002,298
2023,3,26,22,0,0,1.1,287
2023,3,26,23,0,0,1.1,281
2023,3,27,0,0,0,1.1,277
2023,3,27,1,0,0,1.1,278
2023,3,27,2,0,0,1.1,283
2023,3,27,3,0,0,1.1,285
2023,3,27,4,0,0,1,287
2023,3,27,5,0,0,1,289
2023,3,27,6,0,45,1,300
2023,3,27,7,0,230,0.6000000000000001,310
2023,3,27,8,0,427,0.30000000000000004,2
2023,3,27,9,0,600,0.2,349
2023,3,27,10,0,733,0.2,275
2023,3,27,11,0,809,0.1,232
2023,3,27,12,0,829,0.2,220
2023,3,27,13,0,784,0.2,231
2023,3,27,14,0,167,0.2,179
2023,3,27,15,0,420,0.2,146
2023,3,27,16,0,121,0.4,69
2023,3,27,17,0,28,0.6000000000000001,69
2023,3,27,18,0,0,0.7000000000000001,90
2023,3,27,19,0,0,0.7000000000000001,116
2023,3,27,20,0,0,0.7000000000000001,140
2023,3,27,21,0,0,0.6000000000000001,136
2023,3,27,22,0,0,0.4,120
2023,3,27,23,0,0,0.30000000000000004,71
2023,3,28,0,0,0,0.30000000000000004,15
2023,3,28,1,0,0,0.5,358
2023,3,28,2,0,0,0.6000000000000001,349
2023,3,28,3,0,0,0.6000000000000001,346
2023,3,28,4,0,0,0.7000000000000001,345
2023,3,28,5,0,0,0.7000000000000001,345
2023,3,28,6,0,13,0.8,350
2023,3,28,7,0,14,0.9,359
2023,3,28,8,0,43,1,0
2023,3,28,9,0,53,1,0
2023,3,28,10,0,107,1,360
2023,3,28,11,0,97,1,357
2023,3,28,12,0,299,0.9,355
2023,3,28,13,0,61,0.7000000000000001,349
2023,3,28,14,0,509,0.5,337
2023,3,28,15,0,107,0.5,325
2023,3,28,16,0,118,0.4,318
2023,3,28,17,0,8,0.4,307
2023,3,28,18,0,0,0.5,310
2023,3,28,19,0,0,0.6000000000000001,326
2023,3,28,20,0,0,1,338
2023,3,28,21,0,0,1.3,345
2023,3,28,22,0,0,1.3,342
2023,3,28,23,0,0,1.2000000000000002,342
2023,3,29,0,0,0,1.2000000000000002,336
2023,3,29,1,0,0,1.2000000000000002,335
2023,3,29,2,0,0,1.2000000000000002,338
2023,3,29,3,0,0,1.1,332
2023,3,29,4,0,0,1,329
2023,3,29,5,0,0,1.1,326
2023,3,29,6,0,32,1.1,321
2023,3,29,7,0,246,0.9,324
2023,3,29,8,0,449,1,331
2023,3,29,9,0,629,0.9,327
2023,3,29,10,0,767,0.7000000000000001,325
2023,3,29,11,0,842,0.30000000000000004,320
2023,3,29,12,0,862,0.1,278
2023,3,29,13,0,819,0.2,197
2023,3,29,14,0,712,0.4,176
2023,3,29,15,0,559,0.6000000000000001,174
2023,3,29,16,0,367,0.7000000000000001,163
2023,3,29,17,0,110,0.9,162
2023,3,29,18,0,0,1.3,173
2023,3,29,19,0,0,1.4000000000000001,181
2023,3,29,20,0,0,1.4000000000000001,189
2023,3,29,21,0,0,1.5,191
2023,3,29,22,0,0,1.5,192
2023,3,29,23,0,0,1.5,201
2023,3,30,0,0,0,1.4000000000000001,236
2023,3,30,1,0,0,1.5,268
2023,3,30,2,0,0,1.9000000000000001,287
2023,3,30,3,0,0,2.1,295
2023,3,30,4,0,0,2.2,297
2023,3,30,5,0,0,2.1,301
2023,3,30,6,0,62,2,305
2023,3,30,7,0,256,2.1,311
2023,3,30,8,0,462,2,314
2023,3,30,9,0,643,1.9000000000000001,314
2023,3,30,10,0,780,1.9000000000000001,311
2023,3,30,11,0,862,1.8,305
2023,3,30,12,0,882,1.8,302
2023,3,30,13,0,830,1.8,301
2023,3,30,14,0,728,1.8,301
2023,3,30,15,0,573,1.7000000000000002,302
2023,3,30,16,0,383,1.6,302
2023,3,30,17,0,178,1.4000000000000001,302
2023,3,30,18,0,0,1.3,303
2023,3,30,19,0,0,1.3,307
2023,3,30,20,0,0,1.3,307
2023,3,30,21,0,0,1.2000000000000002,303
2023,3,30,22,0,0,1.2000000000000002,295
2023,3,30,23,0,0,1.2000000000000002,286
2023,3,31,0,0,0,1.3,282
2023,3,31,1,0,0,1.3,282
2023,3,31,2,0,0,1.2000000000000002,284
2023,3,31,3,0,0,1.1,289
2023,3,31,4,0,0,1,283
2023,3,31,5,0,0,0.9,276
2023,3,31,6,0,63,0.8,267
2023,3,31,7,0,223,0.5,265
2023,3,31,8,0,393,0.6000000000000001,264
2023,3,31,9,0,630,0.5,238
2023,3,31,10,0,758,0.6000000000000001,224
2023,3,31,11,0,828,0.5,213
2023,3,31,12,0,838,0.5,204
2023,3,31,13,0,623,0.6000000000000001,193
2023,3,31,14,0,468,0.8,180
2023,3,31,15,0,177,0.9,168
2023,3,31,16,0,10,1.1,157
2023,3,31,17,0,3,1.4000000000000001,161
2023,3,31,18,0,2,1.5,152
2023,3,31,19,0,0,1.6,150
2023,3,31,20,0,0,1.5,139
2023,3,31,21,0,0,1.5,135
2023,3,31,22,0,0,1.4000000000000001,138
2023,3,31,23,0,0,1,156
2023,4,1,0,0,0,0.6000000000000001,208
2023,4,1,1,0,0,0.5,258
2023,4,1,2,0,0,0.6000000000000001,277
2023,4,1,3,0,0,0.6000000000000001,266
2023,4,1,4,0,0,0.2,9
2023,4,1,5,0,0,0.5,107
2023,4,1,6,0,8,0.9,135
2023,4,1,7,0,4,1,159
2023,4,1,8,0,38,0.9,189
2023,4,1,9,0,41,1.1,222
2023,4,1,10,0,64,1,228
2023,4,1,11,0,41,0.9,228
2023,4,1,12,0,185,1,230
2023,4,1,13,0,208,1,240
2023,4,1,14,0,229,0.9,214
2023,4,1,15,0,366,0.8,217
2023,4,1,16,0,262,0.8,221
2023,4,1,17,0,163,0.8,209
2023,4,1,18,0,13,0.8,197
2023,4,1,19,0,0,0.8,200
2023,4,1,20,0,0,0.7000000000000001,207
2023,4,1,21,0,0,0.5,220
2023,4,1,22,0,0,0.6000000000000001,244
2023,4,1,23,0,0,0.6000000000000001,303
2023,4,2,0,0,0,1,323
2023,4,2,1,0,0,1.8,330
2023,4,2,2,0,0,2.3000000000000003,317
2023,4,2,3,0,0,2.3000000000000003,310
2023,4,2,4,0,0,2.1,315
2023,4,2,5,0,0,2.1,321
2023,4,2,6,0,19,2.2,324
2023,4,2,7,0,122,2.3000000000000003,324
2023,4,2,8,0,474,2.3000000000000003,325
2023,4,2,9,0,653,2.2,327
2023,4,2,10,0,788,2.1,329
2023,4,2,11,0,870,2,330
2023,4,2,12,0,888,1.8,329
2023,4,2,13,0,838,1.7000000000000002,325
2023,4,2,14,0,734,1.6,322
2023,4,2,15,0,580,1.5,320
2023,4,2,16,0,389,1.5,321
2023,4,2,17,0,187,1.5,324
2023,4,2,18,0,18,1.5,330
2023,4,2,19,0,0,1.4000000000000001,334
2023,4,2,20,0,0,1.3,334
2023,4,2,21,0,0,1.3,335
2023,4,2,22,0,0,1.2000000000000002,337
2023,4,2,23,0,0,1.1,339
2023,4,3,0,0,0,1,343
2023,4,3,1,0,0,1,347
2023,4,3,2,0,0,1.1,350
2023,4,3,3,0,0,1.1,353
2023,4,3,4,0,0,1,25
2023,4,3,5,0,0,0.9,84
2023,4,3,6,0,75,0.6000000000000001,134
2023,4,3,7,0,266,0.8,161
2023,4,3,8,0,462,1.1,176
2023,4,3,9,0,634,1.2000000000000002,182
2023,4,3,10,0,768,1.3,183
2023,4,3,11,0,846,1.2000000000000002,184
2023,4,3,12,0,863,1.3,188
2023,4,3,13,0,820,1.5,191
2023,4,3,14,0,715,1.6,195
2023,4,3,15,0,562,1.6,201
2023,4,3,16,0,373,1.5,205
